type,simulationRun,sensor,z_threshold,first_crossing_window,first_crossing_sample,delay_from_onset
fault15,123,XMEAS_22,2,-1,-1,-1
fault15,123,XMEAS_22,3,-1,-1,-1
fault15,123,XMEAS_22,4,-1,-1,-1
fault15,123,XMEAS_23,2,-1,-1,-1
fault15,123,XMEAS_23,3,-1,-1,-1
fault15,123,XMEAS_23,4,-1,-1,-1
fault15,123,XMEAS_24,2,-1,-1,-1
fault15,123,XMEAS_24,3,-1,-1,-1
fault15,123,XMEAS_24,4,-1,-1,-1
fault15,123,XMEAS_25,2,-1,-1,-1
fault15,123,XMEAS_25,3,-1,-1,-1
fault15,123,XMEAS_25,4,-1,-1,-1
fault15,123,XMEAS_26,2,-1,-1,-1
fault15,123,XMEAS_26,3,-1,-1,-1
fault15,123,XMEAS_26,4,-1,-1,-1
fault15,123,XMEAS_27,2,-1,-1,-1
fault15,123,XMEAS_27,3,-1,-1,-1
fault15,123,XMEAS_27,4,-1,-1,-1
fault15,123,XMEAS_28,2,-1,-1,-1
fault15,123,XMEAS_28,3,-1,-1,-1
fault15,123,XMEAS_28,4,-1,-1,-1
fault15,123,XMEAS_29,2,-1,-1,-1
fault15,123,XMEAS_29,3,-1,-1,-1
fault15,123,XMEAS_29,4,-1,-1,-1
fault15,123,XMEAS_30,2,-1,-1,-1
fault15,123,XMEAS_30,3,-1,-1,-1
fault15,123,XMEAS_30,4,-1,-1,-1
fault15,123,XMEAS_31,2,-1,-1,-1
fault15,123,XMEAS_31,3,-1,-1,-1
fault15,123,XMEAS_31,4,-1,-1,-1
fault15,123,XMEAS_32,2,-1,-1,-1
fault15,123,XMEAS_32,3,-1,-1,-1
fault15,123,XMEAS_32,4,-1,-1,-1
fault15,123,XMEAS_33,2,-1,-1,-1
fault15,123,XMEAS_33,3,-1,-1,-1
fault15,123,XMEAS_33,4,-1,-1,-1
fault15,123,XMEAS_34,2,-1,-1,-1
fault15,123,XMEAS_34,3,-1,-1,-1
fault15,123,XMEAS_34,4,-1,-1,-1
fault15,123,XMEAS_35,2,-1,-1,-1
fault15,123,XMEAS_35,3,-1,-1,-1
fault15,123,XMEAS_35,4,-1,-1,-1
fault15,123,XMEAS_36,2,-1,-1,-1
fault15,123,XMEAS_36,3,-1,-1,-1
fault15,123,XMEAS_36,4,-1,-1,-1
fault15,123,XMEAS_37,2,-1,-1,-1
fault15,123,XMEAS_37,3,-1,-1,-1
fault15,123,XMEAS_37,4,-1,-1,-1
fault15,123,XMEAS_38,2,-1,-1,-1
fault15,123,XMEAS_38,3,-1,-1,-1
fault15,123,XMEAS_38,4,-1,-1,-1
fault15,123,XMEAS_39,2,-1,-1,-1
fault15,123,XMEAS_39,3,-1,-1,-1
fault15,123,XMEAS_39,4,-1,-1,-1
fault15,123,XMEAS_40,2,-1,-1,-1
fault15,123,XMEAS_40,3,-1,-1,-1
fault15,123,XMEAS_40,4,-1,-1,-1
fault15,123,XMEAS_41,2,-1,-1,-1
fault15,123,XMEAS_41,3,-1,-1,-1
fault15,123,XMEAS_41,4,-1,-1,-1
fault15,123,XMV_1,2,-1,-1,-1
fault15,123,XMV_1,3,-1,-1,-1
fault15,123,XMV_1,4,-1,-1,-1
fault15,123,XMV_2,2,-1,-1,-1
fault15,123,XMV_2,3,-1,-1,-1
fault15,123,XMV_2,4,-1,-1,-1
fault15,123,XMV_3,2,-1,-1,-1
fault15,123,XMV_3,3,-1,-1,-1
fault15,123,XMV_3,4,-1,-1,-1
fault15,123,XMV_4,2,-1,-1,-1
fault15,123,XMV_4,3,-1,-1,-1
fault15,123,XMV_4,4,-1,-1,-1
fault15,123,XMV_5,2,-1,-1,-1
fault15,123,XMV_5,3,-1,-1,-1
fault15,123,XMV_5,4,-1,-1,-1
fault15,123,XMV_6,2,-1,-1,-1
fault15,123,XMV_6,3,-1,-1,-1
fault15,123,XMV_6,4,-1,-1,-1
fault15,123,XMV_7,2,-1,-1,-1
fault15,123,XMV_7,3,-1,-1,-1
fault15,123,XMV_7,4,-1,-1,-1
fault15,123,XMV_8,2,-1,-1,-1
fault15,123,XMV_8,3,-1,-1,-1
fault15,123,XMV_8,4,-1,-1,-1
fault15,123,XMV_9,2,-1,-1,-1
fault15,123,XMV_9,3,-1,-1,-1
fault15,123,XMV_9,4,-1,-1,-1
fault15,123,XMV_10,2,-1,-1,-1
fault15,123,XMV_10,3,-1,-1,-1
fault15,123,XMV_10,4,-1,-1,-1
fault15,123,XMV_11,2,-1,-1,-1
fault15,123,XMV_11,3,-1,-1,-1
fault15,123,XMV_11,4,-1,-1,-1
fault15,124,XMEAS_1,2,-1,-1,-1
fault15,124,XMEAS_1,3,-1,-1,-1
fault15,124,XMEAS_1,4,-1,-1,-1
fault15,124,XMEAS_2,2,-1,-1,-1
fault15,124,XMEAS_2,3,-1,-1,-1
fault15,124,XMEAS_2,4,-1,-1,-1
fault15,124,XMEAS_3,2,-1,-1,-1
fault15,124,XMEAS_3,3,-1,-1,-1
fault15,124,XMEAS_3,4,-1,-1,-1
fault15,124,XMEAS_4,2,-1,-1,-1
fault15,124,XMEAS_4,3,-1,-1,-1
fault15,124,XMEAS_4,4,-1,-1,-1
fault15,124,XMEAS_5,2,-1,-1,-1
fault15,124,XMEAS_5,3,-1,-1,-1
fault15,124,XMEAS_5,4,-1,-1,-1
fault15,124,XMEAS_6,2,-1,-1,-1
fault15,124,XMEAS_6,3,-1,-1,-1
fault15,124,XMEAS_6,4,-1,-1,-1
fault15,124,XMEAS_7,2,-1,-1,-1
fault15,124,XMEAS_7,3,-1,-1,-1
fault15,124,XMEAS_7,4,-1,-1,-1
fault15,124,XMEAS_8,2,-1,-1,-1
fault15,124,XMEAS_8,3,-1,-1,-1
fault15,124,XMEAS_8,4,-1,-1,-1
fault15,124,XMEAS_9,2,-1,-1,-1
fault15,124,XMEAS_9,3,-1,-1,-1
fault15,124,XMEAS_9,4,-1,-1,-1
fault15,124,XMEAS_10,2,-1,-1,-1
fault15,124,XMEAS_10,3,-1,-1,-1
fault15,124,XMEAS_10,4,-1,-1,-1
fault15,124,XMEAS_11,2,-1,-1,-1
fault15,124,XMEAS_11,3,-1,-1,-1
fault15,124,XMEAS_11,4,-1,-1,-1
fault15,124,XMEAS_12,2,-1,-1,-1
fault15,124,XMEAS_12,3,-1,-1,-1
fault15,124,XMEAS_12,4,-1,-1,-1
fault15,124,XMEAS_13,2,-1,-1,-1
fault15,124,XMEAS_13,3,-1,-1,-1
fault15,124,XMEAS_13,4,-1,-1,-1
fault15,124,XMEAS_14,2,-1,-1,-1
fault15,124,XMEAS_14,3,-1,-1,-1
fault15,124,XMEAS_14,4,-1,-1,-1
fault15,124,XMEAS_15,2,-1,-1,-1
fault15,124,XMEAS_15,3,-1,-1,-1
fault15,124,XMEAS_15,4,-1,-1,-1
fault15,124,XMEAS_16,2,-1,-1,-1
fault15,124,XMEAS_16,3,-1,-1,-1
fault15,124,XMEAS_16,4,-1,-1,-1
fault15,124,XMEAS_17,2,-1,-1,-1
fault15,124,XMEAS_17,3,-1,-1,-1
fault15,124,XMEAS_17,4,-1,-1,-1
fault15,124,XMEAS_18,2,-1,-1,-1
fault15,124,XMEAS_18,3,-1,-1,-1
fault15,124,XMEAS_18,4,-1,-1,-1
fault15,124,XMEAS_19,2,-1,-1,-1
fault15,124,XMEAS_19,3,-1,-1,-1
fault15,124,XMEAS_19,4,-1,-1,-1
fault15,124,XMEAS_20,2,-1,-1,-1
fault15,124,XMEAS_20,3,-1,-1,-1
fault15,124,XMEAS_20,4,-1,-1,-1
fault15,124,XMEAS_21,2,-1,-1,-1
fault15,124,XMEAS_21,3,-1,-1,-1
fault15,124,XMEAS_21,4,-1,-1,-1
fault15,124,XMEAS_22,2,-1,-1,-1
fault15,124,XMEAS_22,3,-1,-1,-1
fault15,124,XMEAS_22,4,-1,-1,-1
fault15,124,XMEAS_23,2,-1,-1,-1
fault15,124,XMEAS_23,3,-1,-1,-1
fault15,124,XMEAS_23,4,-1,-1,-1
fault15,124,XMEAS_24,2,-1,-1,-1
fault15,124,XMEAS_24,3,-1,-1,-1
fault15,124,XMEAS_24,4,-1,-1,-1
fault15,124,XMEAS_25,2,-1,-1,-1
fault15,124,XMEAS_25,3,-1,-1,-1
fault15,124,XMEAS_25,4,-1,-1,-1
fault15,124,XMEAS_26,2,-1,-1,-1
fault15,124,XMEAS_26,3,-1,-1,-1
fault15,124,XMEAS_26,4,-1,-1,-1
fault15,124,XMEAS_27,2,-1,-1,-1
fault15,124,XMEAS_27,3,-1,-1,-1
fault15,124,XMEAS_27,4,-1,-1,-1
fault15,124,XMEAS_28,2,-1,-1,-1
fault15,124,XMEAS_28,3,-1,-1,-1
fault15,124,XMEAS_28,4,-1,-1,-1
fault15,124,XMEAS_29,2,-1,-1,-1
fault15,124,XMEAS_29,3,-1,-1,-1
fault15,124,XMEAS_29,4,-1,-1,-1
fault15,124,XMEAS_30,2,-1,-1,-1
fault15,124,XMEAS_30,3,-1,-1,-1
fault15,124,XMEAS_30,4,-1,-1,-1
fault15,124,XMEAS_31,2,-1,-1,-1
fault15,124,XMEAS_31,3,-1,-1,-1
fault15,124,XMEAS_31,4,-1,-1,-1
fault15,124,XMEAS_32,2,-1,-1,-1
fault15,124,XMEAS_32,3,-1,-1,-1
fault15,124,XMEAS_32,4,-1,-1,-1
fault15,124,XMEAS_33,2,-1,-1,-1
fault15,124,XMEAS_33,3,-1,-1,-1
fault15,124,XMEAS_33,4,-1,-1,-1
fault15,124,XMEAS_34,2,-1,-1,-1
fault15,124,XMEAS_34,3,-1,-1,-1
fault15,124,XMEAS_34,4,-1,-1,-1
fault15,124,XMEAS_35,2,-1,-1,-1
fault15,124,XMEAS_35,3,-1,-1,-1
fault15,124,XMEAS_35,4,-1,-1,-1
fault15,124,XMEAS_36,2,-1,-1,-1
fault15,124,XMEAS_36,3,-1,-1,-1
fault15,124,XMEAS_36,4,-1,-1,-1
fault15,124,XMEAS_37,2,-1,-1,-1
fault15,124,XMEAS_37,3,-1,-1,-1
fault15,124,XMEAS_37,4,-1,-1,-1
fault15,124,XMEAS_38,2,-1,-1,-1
fault15,124,XMEAS_38,3,-1,-1,-1
fault15,124,XMEAS_38,4,-1,-1,-1
fault15,124,XMEAS_39,2,-1,-1,-1
fault15,124,XMEAS_39,3,-1,-1,-1
fault15,124,XMEAS_39,4,-1,-1,-1
fault15,124,XMEAS_40,2,-1,-1,-1
fault15,124,XMEAS_40,3,-1,-1,-1
fault15,124,XMEAS_40,4,-1,-1,-1
fault15,124,XMEAS_41,2,-1,-1,-1
fault15,124,XMEAS_41,3,-1,-1,-1
fault15,124,XMEAS_41,4,-1,-1,-1
fault15,124,XMV_1,2,-1,-1,-1
fault15,124,XMV_1,3,-1,-1,-1
fault15,124,XMV_1,4,-1,-1,-1
fault15,124,XMV_2,2,-1,-1,-1
fault15,124,XMV_2,3,-1,-1,-1
fault15,124,XMV_2,4,-1,-1,-1
fault15,124,XMV_3,2,-1,-1,-1
fault15,124,XMV_3,3,-1,-1,-1
fault15,124,XMV_3,4,-1,-1,-1
fault15,124,XMV_4,2,-1,-1,-1
fault15,124,XMV_4,3,-1,-1,-1
fault15,124,XMV_4,4,-1,-1,-1
fault15,124,XMV_5,2,-1,-1,-1
fault15,124,XMV_5,3,-1,-1,-1
fault15,124,XMV_5,4,-1,-1,-1
fault15,124,XMV_6,2,-1,-1,-1
fault15,124,XMV_6,3,-1,-1,-1
fault15,124,XMV_6,4,-1,-1,-1
fault15,124,XMV_7,2,-1,-1,-1
fault15,124,XMV_7,3,-1,-1,-1
fault15,124,XMV_7,4,-1,-1,-1
fault15,124,XMV_8,2,-1,-1,-1
fault15,124,XMV_8,3,-1,-1,-1
fault15,124,XMV_8,4,-1,-1,-1
fault15,124,XMV_9,2,-1,-1,-1
fault15,124,XMV_9,3,-1,-1,-1
fault15,124,XMV_9,4,-1,-1,-1
fault15,124,XMV_10,2,-1,-1,-1
fault15,124,XMV_10,3,-1,-1,-1
fault15,124,XMV_10,4,-1,-1,-1
fault15,124,XMV_11,2,-1,-1,-1
fault15,124,XMV_11,3,-1,-1,-1
fault15,124,XMV_11,4,-1,-1,-1
fault15,125,XMEAS_1,2,-1,-1,-1
fault15,125,XMEAS_1,3,-1,-1,-1
fault15,125,XMEAS_1,4,-1,-1,-1
fault15,125,XMEAS_2,2,-1,-1,-1
fault15,125,XMEAS_2,3,-1,-1,-1
fault15,125,XMEAS_2,4,-1,-1,-1
fault15,125,XMEAS_3,2,-1,-1,-1
fault15,125,XMEAS_3,3,-1,-1,-1
fault15,125,XMEAS_3,4,-1,-1,-1
fault15,125,XMEAS_4,2,-1,-1,-1
fault15,125,XMEAS_4,3,-1,-1,-1
fault15,125,XMEAS_4,4,-1,-1,-1
fault15,125,XMEAS_5,2,-1,-1,-1
fault15,125,XMEAS_5,3,-1,-1,-1
fault15,125,XMEAS_5,4,-1,-1,-1
fault15,125,XMEAS_6,2,-1,-1,-1
fault15,125,XMEAS_6,3,-1,-1,-1
fault15,125,XMEAS_6,4,-1,-1,-1
fault15,125,XMEAS_7,2,-1,-1,-1
fault15,125,XMEAS_7,3,-1,-1,-1
fault15,125,XMEAS_7,4,-1,-1,-1
fault15,125,XMEAS_8,2,-1,-1,-1
fault15,125,XMEAS_8,3,-1,-1,-1
fault15,125,XMEAS_8,4,-1,-1,-1
fault15,125,XMEAS_9,2,-1,-1,-1
fault15,125,XMEAS_9,3,-1,-1,-1
fault15,125,XMEAS_9,4,-1,-1,-1
fault15,125,XMEAS_10,2,-1,-1,-1
fault15,125,XMEAS_10,3,-1,-1,-1
fault15,125,XMEAS_10,4,-1,-1,-1
fault15,125,XMEAS_11,2,-1,-1,-1
fault15,125,XMEAS_11,3,-1,-1,-1
fault15,125,XMEAS_11,4,-1,-1,-1
fault15,125,XMEAS_12,2,-1,-1,-1
fault15,125,XMEAS_12,3,-1,-1,-1
fault15,125,XMEAS_12,4,-1,-1,-1
fault15,125,XMEAS_13,2,-1,-1,-1
fault15,125,XMEAS_13,3,-1,-1,-1
fault15,125,XMEAS_13,4,-1,-1,-1
fault15,125,XMEAS_14,2,-1,-1,-1
fault15,125,XMEAS_14,3,-1,-1,-1
fault15,125,XMEAS_14,4,-1,-1,-1
fault15,125,XMEAS_15,2,-1,-1,-1
fault15,125,XMEAS_15,3,-1,-1,-1
fault15,125,XMEAS_15,4,-1,-1,-1
fault15,125,XMEAS_16,2,-1,-1,-1
fault15,125,XMEAS_16,3,-1,-1,-1
fault15,125,XMEAS_16,4,-1,-1,-1
fault15,125,XMEAS_17,2,-1,-1,-1
fault15,125,XMEAS_17,3,-1,-1,-1
fault15,125,XMEAS_17,4,-1,-1,-1
fault15,125,XMEAS_18,2,-1,-1,-1
fault15,125,XMEAS_18,3,-1,-1,-1
fault15,125,XMEAS_18,4,-1,-1,-1
fault15,125,XMEAS_19,2,-1,-1,-1
fault15,125,XMEAS_19,3,-1,-1,-1
fault15,125,XMEAS_19,4,-1,-1,-1
fault15,125,XMEAS_20,2,-1,-1,-1
fault15,125,XMEAS_20,3,-1,-1,-1
fault15,125,XMEAS_20,4,-1,-1,-1
fault15,125,XMEAS_21,2,-1,-1,-1
fault15,125,XMEAS_21,3,-1,-1,-1
fault15,125,XMEAS_21,4,-1,-1,-1
fault15,125,XMEAS_22,2,-1,-1,-1
fault15,125,XMEAS_22,3,-1,-1,-1
fault15,125,XMEAS_22,4,-1,-1,-1
fault15,125,XMEAS_23,2,-1,-1,-1
fault15,125,XMEAS_23,3,-1,-1,-1
fault15,125,XMEAS_23,4,-1,-1,-1
fault15,125,XMEAS_24,2,-1,-1,-1
fault15,125,XMEAS_24,3,-1,-1,-1
fault15,125,XMEAS_24,4,-1,-1,-1
fault15,125,XMEAS_25,2,-1,-1,-1
fault15,125,XMEAS_25,3,-1,-1,-1
fault15,125,XMEAS_25,4,-1,-1,-1
fault15,125,XMEAS_26,2,-1,-1,-1
fault15,125,XMEAS_26,3,-1,-1,-1
fault15,125,XMEAS_26,4,-1,-1,-1
fault15,125,XMEAS_27,2,-1,-1,-1
fault15,125,XMEAS_27,3,-1,-1,-1
fault15,125,XMEAS_27,4,-1,-1,-1
fault15,125,XMEAS_28,2,-1,-1,-1
fault15,125,XMEAS_28,3,-1,-1,-1
fault15,125,XMEAS_28,4,-1,-1,-1
fault15,125,XMEAS_29,2,-1,-1,-1
fault15,125,XMEAS_29,3,-1,-1,-1
fault15,125,XMEAS_29,4,-1,-1,-1
fault15,125,XMEAS_30,2,-1,-1,-1
fault15,125,XMEAS_30,3,-1,-1,-1
fault15,125,XMEAS_30,4,-1,-1,-1
fault15,125,XMEAS_31,2,-1,-1,-1
fault15,125,XMEAS_31,3,-1,-1,-1
fault15,125,XMEAS_31,4,-1,-1,-1
fault15,125,XMEAS_32,2,-1,-1,-1
fault15,125,XMEAS_32,3,-1,-1,-1
fault15,125,XMEAS_32,4,-1,-1,-1
fault15,125,XMEAS_33,2,-1,-1,-1
fault15,125,XMEAS_33,3,-1,-1,-1
fault15,125,XMEAS_33,4,-1,-1,-1
fault15,125,XMEAS_34,2,-1,-1,-1
fault15,125,XMEAS_34,3,-1,-1,-1
fault15,125,XMEAS_34,4,-1,-1,-1
fault15,125,XMEAS_35,2,-1,-1,-1
fault15,125,XMEAS_35,3,-1,-1,-1
fault15,125,XMEAS_35,4,-1,-1,-1
fault15,125,XMEAS_36,2,-1,-1,-1
fault15,125,XMEAS_36,3,-1,-1,-1
fault15,125,XMEAS_36,4,-1,-1,-1
fault15,125,XMEAS_37,2,-1,-1,-1
fault15,125,XMEAS_37,3,-1,-1,-1
fault15,125,XMEAS_37,4,-1,-1,-1
fault15,125,XMEAS_38,2,-1,-1,-1
fault15,125,XMEAS_38,3,-1,-1,-1
fault15,125,XMEAS_38,4,-1,-1,-1
fault15,125,XMEAS_39,2,-1,-1,-1
fault15,125,XMEAS_39,3,-1,-1,-1
fault15,125,XMEAS_39,4,-1,-1,-1
fault15,125,XMEAS_40,2,-1,-1,-1
fault15,125,XMEAS_40,3,-1,-1,-1
fault15,125,XMEAS_40,4,-1,-1,-1
fault15,125,XMEAS_41,2,-1,-1,-1
fault15,125,XMEAS_41,3,-1,-1,-1
fault15,125,XMEAS_41,4,-1,-1,-1
fault15,125,XMV_1,2,-1,-1,-1
fault15,125,XMV_1,3,-1,-1,-1
fault15,125,XMV_1,4,-1,-1,-1
fault15,125,XMV_2,2,-1,-1,-1
fault15,125,XMV_2,3,-1,-1,-1
fault15,125,XMV_2,4,-1,-1,-1
fault15,125,XMV_3,2,-1,-1,-1
fault15,125,XMV_3,3,-1,-1,-1
fault15,125,XMV_3,4,-1,-1,-1
fault15,125,XMV_4,2,-1,-1,-1
fault15,125,XMV_4,3,-1,-1,-1
fault15,125,XMV_4,4,-1,-1,-1
fault15,125,XMV_5,2,-1,-1,-1
fault15,125,XMV_5,3,-1,-1,-1
fault15,125,XMV_5,4,-1,-1,-1
fault15,125,XMV_6,2,-1,-1,-1
fault15,125,XMV_6,3,-1,-1,-1
fault15,125,XMV_6,4,-1,-1,-1
fault15,125,XMV_7,2,-1,-1,-1
fault15,125,XMV_7,3,-1,-1,-1
fault15,125,XMV_7,4,-1,-1,-1
fault15,125,XMV_8,2,-1,-1,-1
fault15,125,XMV_8,3,-1,-1,-1
fault15,125,XMV_8,4,-1,-1,-1
fault15,125,XMV_9,2,-1,-1,-1
fault15,125,XMV_9,3,-1,-1,-1
fault15,125,XMV_9,4,-1,-1,-1
fault15,125,XMV_10,2,-1,-1,-1
fault15,125,XMV_10,3,-1,-1,-1
fault15,125,XMV_10,4,-1,-1,-1
fault15,125,XMV_11,2,-1,-1,-1
fault15,125,XMV_11,3,-1,-1,-1
fault15,125,XMV_11,4,-1,-1,-1
fault15,126,XMEAS_1,2,-1,-1,-1
fault15,126,XMEAS_1,3,-1,-1,-1
fault15,126,XMEAS_1,4,-1,-1,-1
fault15,126,XMEAS_2,2,-1,-1,-1
fault15,126,XMEAS_2,3,-1,-1,-1
fault15,126,XMEAS_2,4,-1,-1,-1
fault15,126,XMEAS_3,2,-1,-1,-1
fault15,126,XMEAS_3,3,-1,-1,-1
fault15,126,XMEAS_3,4,-1,-1,-1
fault15,126,XMEAS_4,2,-1,-1,-1
fault15,126,XMEAS_4,3,-1,-1,-1
fault15,126,XMEAS_4,4,-1,-1,-1
fault15,126,XMEAS_5,2,-1,-1,-1
fault15,126,XMEAS_5,3,-1,-1,-1
fault15,126,XMEAS_5,4,-1,-1,-1
fault15,126,XMEAS_6,2,-1,-1,-1
fault15,126,XMEAS_6,3,-1,-1,-1
fault15,126,XMEAS_6,4,-1,-1,-1
fault15,126,XMEAS_7,2,-1,-1,-1
fault15,126,XMEAS_7,3,-1,-1,-1
fault15,126,XMEAS_7,4,-1,-1,-1
fault15,126,XMEAS_8,2,-1,-1,-1
fault15,126,XMEAS_8,3,-1,-1,-1
fault15,126,XMEAS_8,4,-1,-1,-1
fault15,126,XMEAS_9,2,-1,-1,-1
fault15,126,XMEAS_9,3,-1,-1,-1
fault15,126,XMEAS_9,4,-1,-1,-1
fault15,126,XMEAS_10,2,-1,-1,-1
fault15,126,XMEAS_10,3,-1,-1,-1
fault15,126,XMEAS_10,4,-1,-1,-1
fault15,126,XMEAS_11,2,-1,-1,-1
fault15,126,XMEAS_11,3,-1,-1,-1
fault15,126,XMEAS_11,4,-1,-1,-1
fault15,126,XMEAS_12,2,-1,-1,-1
fault15,126,XMEAS_12,3,-1,-1,-1
fault15,126,XMEAS_12,4,-1,-1,-1
fault15,126,XMEAS_13,2,-1,-1,-1
fault15,126,XMEAS_13,3,-1,-1,-1
fault15,126,XMEAS_13,4,-1,-1,-1
fault15,126,XMEAS_14,2,-1,-1,-1
fault15,126,XMEAS_14,3,-1,-1,-1
fault15,126,XMEAS_14,4,-1,-1,-1
fault15,126,XMEAS_15,2,-1,-1,-1
fault15,126,XMEAS_15,3,-1,-1,-1
fault15,126,XMEAS_15,4,-1,-1,-1
fault15,126,XMEAS_16,2,-1,-1,-1
fault15,126,XMEAS_16,3,-1,-1,-1
fault15,126,XMEAS_16,4,-1,-1,-1
fault15,126,XMEAS_17,2,-1,-1,-1
fault15,126,XMEAS_17,3,-1,-1,-1
fault15,126,XMEAS_17,4,-1,-1,-1
fault15,126,XMEAS_18,2,-1,-1,-1
fault15,126,XMEAS_18,3,-1,-1,-1
fault15,126,XMEAS_18,4,-1,-1,-1
fault15,126,XMEAS_19,2,-1,-1,-1
fault15,126,XMEAS_19,3,-1,-1,-1
fault15,126,XMEAS_19,4,-1,-1,-1
fault15,126,XMEAS_20,2,-1,-1,-1
fault15,126,XMEAS_20,3,-1,-1,-1
fault15,126,XMEAS_20,4,-1,-1,-1
fault15,126,XMEAS_21,2,-1,-1,-1
fault15,126,XMEAS_21,3,-1,-1,-1
fault15,126,XMEAS_21,4,-1,-1,-1
fault15,126,XMEAS_22,2,-1,-1,-1
fault15,126,XMEAS_22,3,-1,-1,-1
fault15,126,XMEAS_22,4,-1,-1,-1
fault15,126,XMEAS_23,2,-1,-1,-1
fault15,126,XMEAS_23,3,-1,-1,-1
fault15,126,XMEAS_23,4,-1,-1,-1
fault15,126,XMEAS_24,2,-1,-1,-1
fault15,126,XMEAS_24,3,-1,-1,-1
fault15,126,XMEAS_24,4,-1,-1,-1
fault15,126,XMEAS_25,2,-1,-1,-1
fault15,126,XMEAS_25,3,-1,-1,-1
fault15,126,XMEAS_25,4,-1,-1,-1
fault15,126,XMEAS_26,2,-1,-1,-1
fault15,126,XMEAS_26,3,-1,-1,-1
fault15,126,XMEAS_26,4,-1,-1,-1
fault15,126,XMEAS_27,2,-1,-1,-1
fault15,126,XMEAS_27,3,-1,-1,-1
fault15,126,XMEAS_27,4,-1,-1,-1
fault15,126,XMEAS_28,2,-1,-1,-1
fault15,126,XMEAS_28,3,-1,-1,-1
fault15,126,XMEAS_28,4,-1,-1,-1
fault15,126,XMEAS_29,2,-1,-1,-1
fault15,126,XMEAS_29,3,-1,-1,-1
fault15,126,XMEAS_29,4,-1,-1,-1
fault15,126,XMEAS_30,2,-1,-1,-1
fault15,126,XMEAS_30,3,-1,-1,-1
fault15,126,XMEAS_30,4,-1,-1,-1
fault15,126,XMEAS_31,2,-1,-1,-1
fault15,126,XMEAS_31,3,-1,-1,-1
fault15,126,XMEAS_31,4,-1,-1,-1
fault15,126,XMEAS_32,2,-1,-1,-1
fault15,126,XMEAS_32,3,-1,-1,-1
fault15,126,XMEAS_32,4,-1,-1,-1
fault15,126,XMEAS_33,2,-1,-1,-1
fault15,126,XMEAS_33,3,-1,-1,-1
fault15,126,XMEAS_33,4,-1,-1,-1
fault15,126,XMEAS_34,2,-1,-1,-1
fault15,126,XMEAS_34,3,-1,-1,-1
fault15,126,XMEAS_34,4,-1,-1,-1
fault15,126,XMEAS_35,2,-1,-1,-1
fault15,126,XMEAS_35,3,-1,-1,-1
fault15,126,XMEAS_35,4,-1,-1,-1
fault15,126,XMEAS_36,2,-1,-1,-1
fault15,126,XMEAS_36,3,-1,-1,-1
fault15,126,XMEAS_36,4,-1,-1,-1
fault15,126,XMEAS_37,2,-1,-1,-1
fault15,126,XMEAS_37,3,-1,-1,-1
fault15,126,XMEAS_37,4,-1,-1,-1
fault15,126,XMEAS_38,2,-1,-1,-1
fault15,126,XMEAS_38,3,-1,-1,-1
fault15,126,XMEAS_38,4,-1,-1,-1
fault15,126,XMEAS_39,2,-1,-1,-1
fault15,126,XMEAS_39,3,-1,-1,-1
fault15,126,XMEAS_39,4,-1,-1,-1
fault15,126,XMEAS_40,2,-1,-1,-1
fault15,126,XMEAS_40,3,-1,-1,-1
fault15,126,XMEAS_40,4,-1,-1,-1
fault15,126,XMEAS_41,2,-1,-1,-1
fault15,126,XMEAS_41,3,-1,-1,-1
fault15,126,XMEAS_41,4,-1,-1,-1
fault15,126,XMV_1,2,-1,-1,-1
fault15,126,XMV_1,3,-1,-1,-1
fault15,126,XMV_1,4,-1,-1,-1
fault15,126,XMV_2,2,-1,-1,-1
fault15,126,XMV_2,3,-1,-1,-1
fault15,126,XMV_2,4,-1,-1,-1
fault15,126,XMV_3,2,-1,-1,-1
fault15,126,XMV_3,3,-1,-1,-1
fault15,126,XMV_3,4,-1,-1,-1
fault15,126,XMV_4,2,-1,-1,-1
fault15,126,XMV_4,3,-1,-1,-1
fault15,126,XMV_4,4,-1,-1,-1
fault15,126,XMV_5,2,-1,-1,-1
fault15,126,XMV_5,3,-1,-1,-1
fault15,126,XMV_5,4,-1,-1,-1
fault15,126,XMV_6,2,-1,-1,-1
fault15,126,XMV_6,3,-1,-1,-1
fault15,126,XMV_6,4,-1,-1,-1
fault15,126,XMV_7,2,-1,-1,-1
fault15,126,XMV_7,3,-1,-1,-1
fault15,126,XMV_7,4,-1,-1,-1
fault15,126,XMV_8,2,-1,-1,-1
fault15,126,XMV_8,3,-1,-1,-1
fault15,126,XMV_8,4,-1,-1,-1
fault15,126,XMV_9,2,-1,-1,-1
fault15,126,XMV_9,3,-1,-1,-1
fault15,126,XMV_9,4,-1,-1,-1
fault15,126,XMV_10,2,-1,-1,-1
fault15,126,XMV_10,3,-1,-1,-1
fault15,126,XMV_10,4,-1,-1,-1
fault15,126,XMV_11,2,-1,-1,-1
fault15,126,XMV_11,3,-1,-1,-1
fault15,126,XMV_11,4,-1,-1,-1
fault15,127,XMEAS_1,2,-1,-1,-1
fault15,127,XMEAS_1,3,-1,-1,-1
fault15,127,XMEAS_1,4,-1,-1,-1
fault15,127,XMEAS_2,2,-1,-1,-1
fault15,127,XMEAS_2,3,-1,-1,-1
fault15,127,XMEAS_2,4,-1,-1,-1
fault15,127,XMEAS_3,2,-1,-1,-1
